cnpj;nivel_atividade
32745412000147;ALTO
32754070000121;MEDIO
32777888000160;ALTO
32803097000167;MEDIO
32877035000108;MEDIO
32882445000139;BAIXO
32935886000151;MEDIO
32986617000114;MEDIO
33000167000101;ALTO
33027311000101;MEDIO
33074474000137;MEDIO
33084348000163;MEDIO
33115762000192;BAIXO
33125730000178;MEDIO
33184825000243;ALTO
33189690000128;MEDIO
33228024000151;ALTO
33242208000176;MEDIO
33250948000154;MEDIO
33302019000575;MEDIO
33378588000170;MEDIO
33380295000128;MUITO BAIXO
33397025000120;BAIXO
33420473000105;MEDIO
33455932000188;MEDIO
33501837000173;MEDIO
33516539000157;MEDIO
33545263000135;ALTO
33557759000129;BAIXO
33611638000118;ALTO
33627329000136;MEDIO
33682819000135;MEDIO
33695522000104;ALTO
33741242000195;ALTO
33758147000102;ALTO
33760344000158;MEDIO
33760740000185;ALTO
33851112000105;MEDIO
33870329000162;MEDIO
33888032000205;""
33930197000117;INATIVO
33938119000169;ALTO
33966958000190;ALTO
34028316170700;ALTO
34033416000128;MEDIO
34055023000115;ALTO
34062185000180;MEDIO
34174127000149;ALTO
34186356000183;MEDIO
34197015000103;MEDIO
34234316000160;MEDIO
34332427000109;MEDIO
34341459000170;MEDIO
34353431000153;MEDIO
34362766000138;MEDIO
34366547000127;MEDIO
34455468000192;MEDIO
34504192000195;MEDIO
34526753000157;MEDIO
34554401000105;MEDIO
34583745000142;BAIXO
34614042000134;MEDIO
34624128000148;MEDIO
34722237000106;ALTO
34796041000158;BAIXO
34845163000197;MEDIO
34931299000110;BAIXO
34948005000162;MEDIO
34973492000113;MEDIO
34982391000109;MEDIO
35032653000137;ALTO
35100815000127;MEDIO
35106279000177;ALTO
35130744000105;ALTO
35168793000137;BAIXO
35173797000103;MEDIO
35206652000161;ALTO
35295934000182;ALTO
35358562000196;INATIVO
35394981000183;MEDIO
35431595000386;MEDIO
35467930000134;BAIXO
35534639000131;MEDIO
35543595000106;BAIXO
35549346000128;BAIXO
35651385000131;MEDIO
35659670000107;MEDIO
35675028000103;MEDIO
35703254000150;MEDIO
35710883000108;MEDIO
35745742000120;BAIXO
35787749000105;MEDIO
35886895000198;ALTO
35928926000126;ALTO
35937452000189;MEDIO
36005998000164;ALTO
36026248000179;BAIXO
36037380000186;ALTO
36039110000104;MEDIO
36131749000115;ALTO
36133553000160;MEDIO
36203154000128;INATIVO
36221252000198;ALTO
36316720000108;MEDIO
36324999000171;ALTO
36338586000146;MEDIO
36414391000138;MEDIO
36478629000199;MEDIO
36486073000182;MEDIO
36491941000112;MEDIO
36510466000184;BAIXO
36600285000149;ALTO
36612433000145;MEDIO
36619835000171;MEDIO
36619893000103;ALTO
36651199000165;MEDIO
36661174000142;ALTO
36715239000195;MUITO BAIXO
36742018000106;MEDIO
36783115000147;MEDIO
36836342000274;BAIXO
36845592000190;MEDIO
36910214000142;BAIXO
36916585000131;ALTO
36921521000129;MEDIO
36923930000164;MEDIO
36926910000147;BAIXO
36934021000121;MEDIO
36954711000142;ALTO
36954847000152;MEDIO
36969504000161;MEDIO
37037665000180;BAIXO
37076578000131;MEDIO
37150006000155;MEDIO
37158415000106;ALTO
37175533000114;MEDIO
37204597000104;ALTO
37253719000144;MEDIO
37318213000176;MEDIO
37327843000107;ALTO
37339562000174;MEDIO
37340491000120;BAIXO
37384729000119;MEDIO
37407571000155;MEDIO
37427516000127;MEDIO
37502114000140;MEDIO
37512939000145;MUITO BAIXO
37517134000194;MEDIO
37602149000150;MEDIO
37632391000177;MEDIO
37648238000138;MEDIO
37656534000180;BAIXO
37688559000166;MEDIO
37690037000107;MEDIO
37786508000177;MEDIO
37819536000143;MEDIO
37845451000130;MEDIO
37855173000100;MEDIO
37876168000175;MEDIO
37877924000180;MEDIO
37901292000143;ALTO
37947822000194;MEDIO
38007525000121;MEDIO
38007793000143;MEDIO
38041843000109;ALTO
38071744000170;ALTO
38160666000180;MEDIO
38200619000112;MEDIO
38214034000151;ALTO
38281494000100;MEDIO
38285214000124;ALTO
38295761000190;BAIXO
38379199000345;MEDIO
38409679000140;ALTO
38462081000114;MEDIO
38526763000143;MEDIO
38537623000170;MEDIO
38729429000197;ALTO
38925352000120;MEDIO
39152005000175;MEDIO
39233815000156;BAIXO
39244892000292;ALTO
39276948000100;MEDIO
39319240000199;ALTO
39383998000196;ALTO
39385753000106;MEDIO
39444433000171;ALTO
39468170000130;ALTO
39483394000111;BAIXO
39486289000136;ALTO
39493438000194;MEDIO
39571804000186;MEDIO
39592998000104;BAIXO
39596625000101;ALTO
39615909000190;MEDIO
39653171000155;MEDIO
39686195000100;ALTO
39694123000105;BAIXO
39731854000183;ALTO
39772255000108;ALTO
39773323000153;ALTO
39782501000102;ALTO
39835729000113;MEDIO
39842859000183;MEDIO
39850956000118;ALTO
39854936000115;MEDIO
39894663000132;BAIXO
39907945000127;MEDIO
39909556000130;MEDIO
39937029000130;BAIXO
40004773000160;ALTO
40006008000180;MEDIO
40053265000172;MEDIO
40075968000100;MEDIO
40116122000162;MEDIO
40152039000149;MEDIO
40172604000130;BAIXO
40187538000171;ALTO
40199469000116;MEDIO
40233684000196;MEDIO
40242623000195;BAIXO
40252081000131;ALTO
40445070000178;MEDIO
40446655000102;ALTO
40473948000189;MEDIO
40480208000170;ALTO
40500828000123;MEDIO
40542640000148;MEDIO
40641661000110;MUITO BAIXO
40648642000116;ALTO
40654043000105;MEDIO
40690586000188;ALTO
40761847000103;MEDIO
40770848000114;MEDIO
40780216000131;ALTO
40791012000104;MEDIO
40803317000180;ALTO
40806475000194;MEDIO
40856255000175;MEDIO
40892348000155;MEDIO
40901251000161;MEDIO
40909455000149;MEDIO
40913695000117;MEDIO
40914272000111;MEDIO
40917943000106;ALTO
40964540000100;MEDIO
40976385000141;MEDIO
40984594000137;MEDIO
40999411000157;MEDIO
41022693000109;MEDIO
41078206000111;MEDIO
41104379000167;MEDIO
41132857000142;MEDIO
41135440000133;MEDIO
41137291000141;MEDIO
41146727000169;MEDIO
41156747000110;ALTO
41198812000170;ALTO
41222011000101;ALTO
41233432000120;ALTO
41267134000150;ALTO
41280383000186;MEDIO
41323219000109;MEDIO
41325365000173;MEDIO
41397131000131;ALTO
41421019000199;MEDIO
41462293000106;MEDIO
41485084000188;MEDIO
41515094000119;MEDIO
41584200000116;MEDIO
41694427000114;ALTO
41720198000165;MEDIO
41732990000130;BAIXO
41761145000192;BAIXO
41763984000140;MEDIO
41781232000101;ALTO
41803561000106;MEDIO
41819535000176;MEDIO
41833114000108;ALTO
41905676000101;MEDIO
41912509000198;BAIXO
41939518000172;BAIXO
41966677000166;MEDIO
41973165000127;MUITO BAIXO
42069430000100;ALTO
42092085000125;BAIXO
42094418000155;MEDIO
42115403000126;MEDIO
42124399000162;ALTO
42171141000117;MEDIO
42190338000101;MEDIO
42207172000180;MEDIO
42210663000180;ALTO
42226327000126;ALTO
42247455000156;ALTO
42249058000113;ALTO
42268260000192;ALTO
42282729000148;MEDIO
42320712000138;ALTO
42334204000109;BAIXO
42345753000189;BAIXO
42371289000103;ALTO
42378359000147;MEDIO
42426761000150;MEDIO
42518734000107;MEDIO
42605844000106;MEDIO
42608649000130;ALTO
42630025000119;ALTO
42652126000190;MEDIO
42677354000115;MEDIO
42681302000112;BAIXO
42717404000140;MEDIO
42731170000196;ALTO
42765045000105;ALTO
42799877000134;MEDIO
42812949000136;BAIXO
42835013000120;MEDIO
42835630000126;ALTO
42852456000120;ALTO
42963416000155;BAIXO
42996816000167;ALTO
43064743000138;MEDIO
43078704000190;BAIXO
43121075000133;MEDIO
43126643000199;MEDIO
43136457000130;MEDIO
43185362000107;ALTO
43244960000100;ALTO
43259804000112;ALTO
43284891000168;MEDIO
43297024000167;MEDIO
43297612000109;MEDIO
43318118000175;BAIXO
43330502000193;MEDIO
43338154000109;MEDIO
43414921000103;ALTO
43489233000102;ALTO
43489975000138;ALTO
43546187000136;BAIXO
43606173000160;MUITO BAIXO
43734277000150;BAIXO
43802358000140;MEDIO
43815689000115;MEDIO
43859331000194;MEDIO
43883010000125;BAIXO
43890740000153;MEDIO
43890984000136;ALTO
43940811000185;MEDIO
43957246000169;ALTO
43970044000157;MEDIO
43986027000108;MEDIO
43988839000192;MEDIO
44035727000180;MEDIO
44038835000106;BAIXO
44043900000191;ALTO
44053790000149;ALTO
44320062000156;MEDIO
44352841000133;BAIXO
44382993000189;MEDIO
44382996000112;MEDIO
44409573000149;MEDIO
44422064000156;BAIXO
44452273000142;MEDIO
44490749000130;MEDIO
44503758000118;ALTO
44525667000183;MEDIO
44558376000191;BAIXO
44559481000145;ALTO
44567026000191;MUITO BAIXO
44640178000172;BAIXO
44663316000139;BAIXO
44718669000199;ALTO
44727260000139;ALTO
44755625000139;MEDIO
44789373000169;ALTO
44793704000134;MEDIO
44830927000124;ALTO
44831021000124;MEDIO
44874463000158;ALTO
44885673000141;ALTO
44901078000152;MEDIO
44956202000187;MEDIO
44990417000114;BAIXO
45009424000155;MEDIO
45037497000150;ALTO
45110319000531;BAIXO
45113193000125;BAIXO
45150857000126;MEDIO
45152849000119;MEDIO
45157338000190;ALTO
45204661000177;BAIXO
45242095000198;MEDIO
45278869000130;ALTO
45286279000150;ALTO
45297035000172;MEDIO
45336323000199;MEDIO
45383070000104;MEDIO
45415548000130;MEDIO
45467247000150;BAIXO
45468406000131;MEDIO
45469154000165;BAIXO
45477096000111;ALTO
45490171000184;MEDIO
45507408000192;ALTO
45512239000189;BAIXO
45533936000116;ALTO
45538925000129;BAIXO
45563579000139;MEDIO
45580956000148;MEDIO
45596585000192;ALTO
45623814000110;BAIXO
45661993000180;""
45723290000130;""
45739347000199;""
45767430000171;""
45775132000123;""
45775337000109;""
45775844000142;""
45775909000150;""
45802685000128;""
45810779000149;""
45819517000145;""
45851431000108;""
45926886000137;""
45935230000180;""
45994219000191;""
46017728000127;""
46038191000181;""
46091893000129;""
46113539000158;""
46186603000120;""
46199409000180;""
46202932000118;""
46239210000138;""
46262618000120;""
46334369000131;""
46355576000172;""
46379609000114;""
46380458000114;""
46445275000130;""
46451601000111;""
46454318000143;""
46517599000136;""
46568852000180;""
46602532000108;""
46612824000113;""
46629355000145;""
46670611000148;""
46711833000161;""
46722524000197;""
46727870000168;""
46757843000138;""
46770183000125;""
46800294000137;""
46832330000144;""
46841145000116;""
46855112000125;""
46892446000179;""
46941073000189;""
46961674000153;""
46964858000177;""
46965056000181;""
46965061000194;""
47004832000140;""
47005776000168;""
47070865000198;""
47084366000150;""
47102365000190;""
47148543000114;""
47190171000194;""
47197332000171;""
47259523000110;""
47285492000172;""
47312234000138;""
47353932000181;""
47386256000142;""
47398331000195;""
47459308000163;""
47554418000104;""
47605539000138;""
47641012000169;""
47644469000127;""
47651457000120;""
47651508000113;""
47687312000189;""
47693720000143;""
47845937000121;""
47856606000197;""
47894368000104;""
47917289000171;""
47951781000163;""
47993909000151;""
48038133000183;""
48040184000140;""
48052519000140;""
48062227000198;""
48072911000150;""
48102136000139;""
48109716000158;""
48156594000150;""
48166226000193;""
48167018000109;""
48184169000175;""
48227799000180;""
48231806000117;""
49911589000250;BAIXO
50267913000147;MEDIO
51213015000179;BAIXO
54101795000153;ALTO
55678452000119;ALTO
59105999000186;ALTO
59273367021714;MEDIO
59981829000165;MEDIO
60440880000149;BAIXO
60537263000166;MEDIO
60951795000145;ALTO
61012019077870;MEDIO
61065298000102;ALTO
61065751000180;ALTO
61156113000175;ALTO
61156931000178;ALTO
61189288000189;ALTO
61950705000164;ALTO
62955505114251;ALTO
63340640000241;MEDIO
63605620000174;BAIXO
64493273000106;MEDIO
66472176000154;MEDIO
66504986000145;ALTO
66919689000160;ALTO
66996919000195;ALTO
67620377000114;ALTO
67945386000185;BAIXO
68188952000114;MEDIO
68917095000146;MUITO BAIXO
69336667000166;MEDIO
70068770000232;MEDIO
70216353000109;MEDIO
72590938000110;MEDIO
73178600000118;ALTO
75222059000123;MEDIO
76627504000106;ALTO
77864643000108;ALTO
78497823000404;MUITO BAIXO
79832085000124;BAIXO
82231853000107;MEDIO
82643537000134;ALTO
85046043000160;MEDIO
90010992000120;MEDIO
90076886000140;ALTO
91340364000176;MUITO BAIXO
93074029000107;ALTO
93851053000105;ALTO
97092746000104;ALTO
97380976000179;MUITO BAIXO
97399802000158;ALTO
97521439000100;BAIXO
97837181000147;ALTO
00196316000109;ALTO
00424023000123;MEDIO
00493902000107;ALTO
00520767000141;MEDIO
01370679000173;MEDIO
01460698000190;INATIVO
01863053000107;ALTO
02098833000162;MEDIO
02115328000189;MEDIO
02412379000253;MEDIO
02637456000192;MEDIO
02664042000152;ALTO
02671673000107;ALTO
02811015000165;MEDIO
02921040000100;MEDIO
02960042000108;MEDIO
03095410000151;MEDIO
03393533000179;ALTO
03406682000125;MEDIO
03490344000114;MEDIO
03977561000133;MEDIO
04016175000148;BAIXO
04365855001904;MEDIO
04423567000121;ALTO
04443847000100;INATIVO
04455726000170;BAIXO
04509510000140;MUITO BAIXO
04530301000188;MEDIO
04764223000186;MEDIO
04902979000144;ALTO
04986320000113;ALTO
05023175000138;MEDIO
05532888000127;BAIXO
05646254000103;BAIXO
05775463000149;MEDIO
05849961000199;MEDIO
06067296000144;ALTO
06156503000137;MEDIO
07070422000182;BAIXO
07548472000122;ALTO
07590097000189;MUITO BAIXO
07595545000137;BAIXO
07750201000317;MEDIO
07914376000150;ALTO
07944172000162;ALTO
07969172000117;BAIXO
07980499000602;ALTO
08403971000194;ALTO
08448345000203;MEDIO
08480462000246;ALTO
08483380000174;MEDIO
08533905000139;MEDIO
08590835000150;ALTO
08739175000208;ALTO
08999099000199;BAIXO
09146451000106;BAIXO
09199710000167;MEDIO
09235111000151;MEDIO
09371943000448;MEDIO
09409200000177;ALTO
10255358000119;MEDIO
10298078000198;MEDIO
10386254000143;BAIXO
10508964000107;MEDIO
10604191000669;MEDIO
10629105000168;ALTO
10651429000100;MEDIO
10890290000140;BAIXO
11004155000112;MEDIO
11343614000192;ALTO
11551129000104;ALTO
11635225000130;BAIXO
11637601000126;MEDIO
11715776000104;MEDIO
11721111000103;MEDIO
11777550000138;MUITO BAIXO
11799760000127;ALTO
12091809000155;MEDIO
12501069000188;MEDIO
12514987000303;MEDIO
12531310000111;MEDIO
12566286000156;MEDIO
12858301000130;ALTO
12913080000155;MUITO BAIXO
12995300000137;MEDIO
13567444000155;MEDIO
13630248000188;MEDIO
13640474000140;MEDIO
13915688000181;MEDIO
14145081000122;ALTO
14233125000176;MUITO BAIXO
14360069000130;ALTO
14713982000173;MEDIO
15084549000189;MEDIO
15115504000124;ALTO
15161931000149;MEDIO
15313559000149;MEDIO
15657122000122;MEDIO
15696723000144;MEDIO
15717091000158;MEDIO
15811223000106;BAIXO
16400806000107;MEDIO
16778528000126;ALTO
16881767001340;MEDIO
16990283000104;ALTO
17122439000190;BAIXO
17167412000113;ALTO
17221041000100;MEDIO
17342562000116;MEDIO
17423900000144;MEDIO
17463690000118;ALTO
17639353000139;MEDIO
17646301000190;MEDIO
17665280000150;MEDIO
17714904000181;MEDIO
17741466000140;BAIXO
17887240000152;ALTO
18036917000101;BAIXO
18114863000155;ALTO
18620820000141;MEDIO
18630143000142;MEDIO
18768109000139;BAIXO
18774639000190;MEDIO
18870694000183;BAIXO
18927306000153;ALTO
18996558000134;MEDIO
19436373000138;MEDIO
19864969000139;MEDIO
19878244000108;MEDIO
20065472000130;MEDIO
20124924000107;MEDIO
20146808000199;BAIXO
20213423000105;MUITO BAIXO
20226449000180;MEDIO
20267695000180;MEDIO
20449500000112;ALTO
20539017000129;INATIVO
20630535000153;ALTO
20657469001004;ALTO
20671571000165;ALTO
20779590000100;MEDIO
21120024000154;MEDIO
21384402000107;ALTO
21388815000160;ALTO
21410688000158;BAIXO
21506164000165;BAIXO
21633113000102;BAIXO
21665730000181;MEDIO
21732552000164;MEDIO
21838665000149;MEDIO
21887111000131;ALTO
21914904000100;MEDIO
21958493000147;BAIXO
22051942000131;BAIXO
22053347000135;MEDIO
22221217000164;MEDIO
22411361000163;BAIXO
22656735000100;MEDIO
22658571000150;ALTO
22669915006320;MEDIO
22684397000110;ALTO
22714781000119;ALTO
22781848000138;MEDIO
22844040000152;MEDIO
22875097000119;MEDIO
23034646000195;MEDIO
23063103000104;MEDIO
23304573000104;BAIXO
23354481000139;MEDIO
23381802000194;MEDIO
23392063000136;ALTO
23475327000115;BAIXO
23518542000156;MUITO BAIXO
23782875000198;MEDIO
24075306000175;MEDIO
24294007000121;ALTO
24335274000108;MEDIO
24493387000123;MEDIO
24798855000178;MEDIO
24848713000178;MEDIO
24994887000149;MEDIO
25180883000190;ALTO
25260879000131;ALTO
25271433000102;MEDIO
25426633000197;MEDIO
25982516000100;MEDIO
26039647000110;MEDIO
26042674000223;MEDIO
26059340000181;MEDIO
26062247000800;MEDIO
26115205000106;ALTO
26262242000147;ALTO
26289021000162;MEDIO
26345998000150;MEDIO
26413077000187;ALTO
26591816000120;MEDIO
26677414000143;BAIXO
26752530000180;MEDIO
26815040000185;MEDIO
27309481000178;ALTO
27775688000138;BAIXO
27852809000106;ALTO
27997813000154;ALTO
28138362000162;MUITO BAIXO
28171150000187;ALTO
28234039000192;ALTO
28347685000166;MEDIO
28365063000160;MEDIO
28706031000181;MEDIO
28840070000177;MEDIO
28867111000119;MEDIO
28902479000170;BAIXO
29171670000152;BAIXO
29199810000109;MEDIO
29288127000130;BAIXO
29300308000134;ALTO
29324785000130;MEDIO
29342975000180;MEDIO
29420175000130;MEDIO
29457318000188;MEDIO
29476148000189;MEDIO
29742217000159;ALTO
29870707000130;MEDIO
30024538000105;MEDIO
30056415000148;BAIXO
30150191000139;ALTO
30262157000156;BAIXO
30300656000190;ALTO
30306294000145;ALTO
30398710000182;MUITO BAIXO
30442450000103;MEDIO
30542720000140;ALTO
30593980000144;MEDIO
30620574000123;BAIXO
30688993000105;MUITO BAIXO
30808220000107;ALTO
30958147000150;BAIXO
31139675000140;ALTO
31249949000153;MUITO BAIXO
31281738000106;MEDIO
31332589000159;ALTO
31380521000145;BAIXO
31431280000116;BAIXO
31506138000190;MEDIO
31570063000107;MEDIO
31635857000705;MEDIO
31658587000154;MEDIO
31710903000190;MEDIO
31785154000160;MEDIO
31981851000196;MEDIO
32231500000120;ALTO
32364963000160;MEDIO
32371954000105;MEDIO
32670116000124;MEDIO
32678959000177;ALTO
32893847000139;MEDIO
32899587000109;ALTO
32902855000102;INATIVO
32988755000132;MEDIO
33206758000130;MEDIO
33211671000150;MEDIO
33399722000110;MEDIO
33516276000186;ALTO
33531440000124;MEDIO
33611143000199;MEDIO
33962687000103;MEDIO
34060083000126;MEDIO
34067047000194;MEDIO
34157866000122;ALTO
34257802000101;ALTO
34394908000149;BAIXO
34483622000130;MEDIO
34516792000173;ALTO
34554587000100;BAIXO
34582409000185;MEDIO
34597955002990;BAIXO
34600451000181;MEDIO
34684073000161;MEDIO
34812715000160;INATIVO
34836216000103;ALTO
35047164000159;MEDIO
35342978000116;MEDIO
35410990000110;ALTO
35486913000144;MEDIO
35551971000104;MEDIO
35552390000197;MEDIO
35588583000106;MEDIO
35640817000109;MEDIO
35769721000145;ALTO
35943795000156;ALTO
36068405000109;MEDIO
36113982000175;MEDIO
36143362000189;MEDIO
36188949000104;MEDIO
36295214000180;ALTO
36360500000181;BAIXO
36457537000122;BAIXO
36485637000162;ALTO
36526686000104;MEDIO
36613464000110;MEDIO
36624887000136;ALTO
36665011000138;MEDIO
36738509000183;MEDIO
36771563000120;ALTO
36813455000173;ALTO
36827181000171;MEDIO
36917418000105;BAIXO
36975122000140;ALTO
36976050000156;MEDIO
37004531000162;BAIXO
37013843000132;BAIXO
37031243000105;MEDIO
37038534000117;BAIXO
37141198000133;MEDIO
37149040000100;ALTO
37173722000158;MUITO BAIXO
37292025000116;MEDIO
37308716000160;ALTO
37335053000173;MEDIO
37341148000108;MEDIO
37571612000144;MEDIO
37613994000121;ALTO
37697191000100;MEDIO
37867039000110;ALTO
37901225000129;MEDIO
38027635000155;MEDIO
38089594000121;MEDIO
38210724000132;ALTO
38256965000112;MEDIO
38268466000145;MEDIO
38290699000144;MEDIO
38323627000156;BAIXO
38327917000178;ALTO
38542730000197;ALTO
38611518000134;MEDIO
38648455000190;MEDIO
39157775000100;MEDIO
39279848000137;MEDIO
39355450000132;BAIXO
39382446000163;MEDIO
39468859000165;MEDIO
39470123000121;ALTO
39747752000156;BAIXO
39760978000197;MEDIO
39786270000105;ALTO
39804644000178;MEDIO
39907079000174;MEDIO
39944627000136;MEDIO
39959407000186;ALTO
39997921000106;ALTO
40001052000105;ALTO
40041588000146;BAIXO
40072318000100;ALTO
40126481000109;MEDIO
40129997000107;MEDIO
40176563000150;MEDIO
40220536000137;BAIXO
40319760000180;MEDIO
40344131000100;MEDIO
40431878000104;ALTO
40737976000166;MEDIO
40750277000156;MEDIO
40752699000160;BAIXO
40810931000170;MEDIO
40830046000152;MEDIO
40882917000181;MEDIO
40942262000190;MEDIO
41055550000195;MEDIO
41085271000174;BAIXO
41140426000128;ALTO
41141449000157;MEDIO
41201539000196;ALTO
41201953000103;ALTO
41206076000155;ALTO
41384607000108;MEDIO
41406465000124;ALTO
41438763000104;MEDIO
41467613000110;MEDIO
41492172000107;MEDIO
41494010000108;BAIXO
41501201000150;ALTO
41503875000193;MEDIO
41646949000140;BAIXO
41693530000140;MEDIO
41786473000143;MEDIO
41802102000108;MEDIO
41809996000168;MEDIO
41820875000117;ALTO
41821981000115;MEDIO
41842322000165;ALTO
41892271000186;MUITO BAIXO
41961564000178;MEDIO
42046183000126;MEDIO
42107242000129;BAIXO
42112245000150;ALTO
42145173000148;MEDIO
42159531000171;ALTO
42204566000185;ALTO
42259555000100;MEDIO
42260424000135;ALTO
42261690000182;MEDIO
42263324000162;MEDIO
42457076000190;MEDIO
42516843000195;ALTO
42616823000196;MEDIO
