cnpj;empresa_porte
01570691000121;MICRO
01743972000139;PEQUENA
02100806000187;PEQUENA
02162616000194;GRANDE
02193750000152;GRANDE
02269962000176;PEQUENA
02334077000204;MICRO
02351144000118;GRANDE
02421421000111;GRANDE
02558157000162;GRANDE
02701006000111;MICRO
03065433001519;PEQUENA
03077544000140;MEI
03102434000190;MICRO
03141766000184;MICRO
03226124000188;MICRO
03229611000102;MICRO
03239278000104;MICRO
03578568000182;PEQUENA
03597703000803;MEDIA
03624740000197;MEI
03746783000145;MICRO
03868880000100;MICRO
03882108000143;MEDIA
03913585000200;MEDIA
03983431000103;GRANDE
03994247000169;MICRO
04066143003334;GRANDE
04108988000168;MICRO
04136020000145;PEQUENA
04290926000110;MEDIA
04293371000160;PEQUENA
04309552000137;PEQUENA
04428783000160;MEI
04609454000115;GRANDE
04626426000700;GRANDE
04643924000167;MICRO
04723044000109;MICRO
04847319000108;MICRO
04874878000107;MICRO
04903827000166;MICRO
04913711010251;GRANDE
05025818000182;MICRO
05113035000150;PEQUENA
05218213000108;PEQUENA
05232315000188;PEQUENA
05283451000105;MICRO
05496474000190;MICRO
05539037000106;MICRO
05600339000142;MICRO
05635091000155;MICRO
05644716000145;MICRO
05665330000543;MEDIA
05756811000130;PEQUENA
05799312000120;GRANDE
05843166000193;PEQUENA
05851501000103;PEQUENA
05892072000104;MEI
06048949000148;MEI
06084277000126;MICRO
06085513000129;MICRO
06105559000162;MEDIA
06181428000164;MICRO
06204809000111;MICRO
06276996000149;MEDIA
06610364000170;MEI
06879035000129;MEI
06926382000246;PEQUENA
07121507000142;MICRO
07180640000170;MICRO
07206816000115;GRANDE
07216081000100;MICRO
07415333000120;GRANDE
07437016000105;MEDIA
07564411000159;MICRO
07654242000148;MICRO
07664984000154;PEQUENA
07689002000189;GRANDE
07693079000122;MICRO
07730797001527;GRANDE
07746601000197;MEDIA
07788218000100;PEQUENA
07818261000162;MEDIA
07825634000122;MICRO
07882930000165;GRANDE
07968630000284;MICRO
08048329000568;MEDIA
08055508000107;MEI
08061037000131;MICRO
08074923000108;MICRO
08165794000155;MICRO
08194459000185;MICRO
08200150000150;PEQUENA
08305157000307;PEQUENA
08334385004475;GRANDE
08359732001156;PEQUENA
08364948000138;GRANDE
08368343000700;PEQUENA
08375956000180;PEQUENA
08390104000242;PEQUENA
08462919000109;PEQUENA
08531532000167;MEI
08579165000171;MEI
08590654000205;PEQUENA
08854269000228;MEDIA
08985713000163;MEDIA
09033696000127;MICRO
09035356000135;PEQUENA
09082072000108;PEQUENA
09108761000136;PEQUENA
09219696000116;MICRO
09224260000115;PEQUENA
09237491000163;MICRO
09320983000118;MICRO
09346601000125;GRANDE
09362988000103;MICRO
09414981000198;MICRO
09431493000350;GRANDE
10273263000128;MICRO
10313192000140;MICRO
10523805000173;MICRO
10596895000122;MICRO
10642780000127;MICRO
10677907000143;MICRO
10726505000191;MICRO
10737657000190;MICRO
10758269000195;MICRO
10795446000103;MICRO
10909973000100;MICRO
10933965004420;PEQUENA
11150633000100;MICRO
11179938000137;MICRO
11225264000160;MICRO
11282394000134;MICRO
11287934000172;MICRO
11378735000170;MEI
11462723000129;MEDIA
11547008000350;GRANDE
11570568000164;MEI
11596853000154;MEI
11721921000160;GRANDE
11725176000127;GRANDE
11753111000195;MICRO
11901425000198;PEQUENA
11977235000154;PEQUENA
11987019000190;MEI
12129128000139;MICRO
12130527000209;PEQUENA
12152720000151;PEQUENA
12212440000191;MICRO
12286463000140;MICRO
12295248000106;MICRO
12667306000185;MEI
12690980000180;MEI
12896021000116;MEI
12986400000105;MICRO
13024504000193;PEQUENA
13066137000190;MEI
13100545000111;PEQUENA
13261992000152;MICRO
13293627000120;MICRO
13322498000150;MEI
13365522000139;MEI
13369793000162;MEI
13386703000141;MICRO
13392003000160;MICRO
13426112000150;MICRO
13441953000137;MICRO
13469148000111;PEQUENA
13535730000139;MEI
13574594024109;MEDIA
13785195002037;GRANDE
13816850000104;MEI
14008191000142;MEI
14033293000118;MEI
14185311000187;MEI
14361577000133;MEI
14430293000151;MEI
14450413000182;PEQUENA
14545224000193;MEI
14632359000196;MEI
14664740000137;MEI
14842213000418;MEDIA
15032087000156;MICRO
15112689000113;MICRO
15206257000171;MEI
15270521000136;MEI
15357175000128;MEI
15574156000153;MEI
15604868000178;MICRO
15693192000136;MICRO
15741738000187;MICRO
15742206000164;MICRO
16433650000160;PEQUENA
16518831000270;PEQUENA
16553857000179;MEI
16649408000129;MICRO
16670085000155;GRANDE
16695665000105;MEDIA
16703861000176;MEI
16779923000123;PEQUENA
16921717000106;MEI
16990619000120;MEI
17005925000128;MICRO
17063379000181;MEI
17128946000130;MICRO
17229678000143;MICRO
17256889000175;MEI
17297080000191;PEQUENA
17342377000121;MICRO
17403236000171;MICRO
17474962000185;MEI
17585186000190;MEI
17795206000158;MICRO
17867182000103;MEI
17960223000101;MEI
17974282000120;MEI
18012539000126;MEI
18084581000152;PEQUENA
18304627000100;MEI
18305310000180;MEI
18307052000170;MEI
18313001000151;MEI
18314433000187;MICRO
18344750000146;MEI
18365277000183;MEI
18462836000173;MEI
18472838000143;MICRO
18566572000106;MICRO
18620089000154;MICRO
18644619000102;MEI
18737343000107;MEI
18879660000150;MEI
18886749000143;PEQUENA
18952614000139;MICRO
19037180000104;MICRO
19080989000119;MEI
19224225000150;MEI
19231418000138;MEI
19323982000180;MICRO
19382317000168;MEI
19471890000148;MEI
19510506000179;MEI
19583093000152;MEI
19585543000146;MICRO
19591992000105;MEI
19827529000101;MEI
19945700000187;PEQUENA
19979274000100;MEI
20034945000131;MICRO
20224906000105;MEI
20259730000119;MEI
20401903000191;PEQUENA
20487966000102;MEI
20498725000169;MICRO
20505945000172;MEI
20540036000175;MEI
20591899000171;MEI
20661993000150;MEI
20689697000167;MICRO
20738742000126;MICRO
20746867000106;PEQUENA
20754592000144;PEQUENA
20761728000143;MEI
20764014000199;MEI
20784189000168;PEQUENA
20787421000111;MICRO
20848424000118;MEI
20854242000150;MEI
20876583000126;MICRO
20883945000106;MEI
20941348000190;MEI
20955447000121;MEI
20972862000193;MEI
20986087000125;MICRO
21067312000192;MICRO
21136852000180;MEI
21162412000106;MEI
21260986000109;MEI
21292509000125;MEI
21297212000152;MICRO
21301905000171;MEI
21314559000166;GRANDE
21399669000178;MEI
21455129000164;MEI
21470199000191;MEI
21572228000126;MICRO
21715780000126;MEI
21785592000174;MEI
21847388000130;PEQUENA
21857996000126;PEQUENA
21913973000191;MEI
22144249000103;MEI
22147834000167;MEI
22172970000107;MEI
22437904000111;MEI
22446285000121;MEI
22513474000170;MICRO
22539715000150;MEI
22682614000133;PEQUENA
22763502000379;MEDIA
22812232000187;MEI
22915031000296;MICRO
23009757000575;MICRO
23160459000158;MICRO
23186721000133;MEI
23221844000168;MEI
23247977000103;PEQUENA
23248076000136;MEI
23289422000124;MEI
23318895000102;MICRO
23345136000139;MEI
23366251000190;MEI
23374793000104;MEI
23381608000109;MEI
23443417000124;MEI
23569794000104;MICRO
23572295000176;MICRO
23580995000102;MEI
23633254000142;MEI
23692084000177;MEI
23702847000113;MICRO
23744496000103;MEI
23753508000166;MEI
23935692000165;MEI
23992567000197;MEI
24048289000187;MEI
24160956000119;MEI
24260795000135;MICRO
24313185000152;MICRO
24372589000117;MEI
24434520000170;PEQUENA
24576392000108;MICRO
24580611000114;MEI
24581095000142;MEI
24649091000159;MICRO
24664488000110;MEI
24962466000136;GRANDE
24977533000196;MICRO
24995657000102;MICRO
25003243000104;MEI
25030270000176;MEI
25062812000192;MICRO
25069762000175;MICRO
25178833000178;MICRO
25223426000135;MEI
25238551000119;MEI
25245385000188;MEI
25336443000189;MICRO
26040201000106;MICRO
26064480000148;MEI
26111563000140;PEQUENA
26123286000196;MICRO
26144025000152;PEQUENA
26218937000121;MICRO
26229729000128;MEI
26239101000103;MEI
26246023000174;PEQUENA
26332563000170;MICRO
26350936000136;PEQUENA
26403005000159;MEI
26436219000121;MICRO
26511533000121;MICRO
26524655000152;MEI
26528386000100;MICRO
26614309000165;MEDIA
26642039000104;MICRO
26689738000100;MEI
26741072000183;PEQUENA
26849581000124;MEI
26862973000123;MEI
26874550000123;MEI
26884888000166;MEI
26906467000199;MEI
27020838000101;MEI
27026366000196;MEI
27039291000188;PEQUENA
27089496000178;MEI
27212216000177;MICRO
27248294000121;MICRO
27270622000196;MICRO
27330993000116;MEI
27353706000193;PEQUENA
27435708000121;MEI
27473896000182;MEI
27556876000175;MICRO
27921109000118;MEI
27977844000143;MICRO
28006793000175;GRANDE
28070493000155;MEI
28188841000193;MEI
28217174000120;MEI
28218178000122;MEI
28300559000156;MEI
28301775000116;MEDIA
28431615000191;PEQUENA
28481958000160;PEQUENA
28507957000148;MICRO
28565355000147;MEI
28705831000188;MEI
28742747000134;MICRO
28947394000109;MICRO
28947688000130;MEI
28970170000118;PEQUENA
29043823000186;PEQUENA
29185676000189;MEI
29290935000131;MICRO
29298406000184;MEI
29366549000267;MEDIA
29387440000125;MEI
29427372000180;MEI
29433563000155;PEQUENA
29497440000188;MEI
29632952000100;MICRO
29701470000164;MEI
29744778437889;GRANDE
29764082000122;MEI
29846839000127;MICRO
30050746000170;MEI
30081410000175;MEI
30146766000140;MEI
30148369000107;MEI
30231838000157;MEI
30276486000156;MICRO
30431967000199;MEI
30442804000101;MEI
30455326000174;MICRO
30465784000194;MEI
30519412000101;GRANDE
30547092000195;PEQUENA
30583257000184;MEI
30634312000118;MEI
30652866000148;MEI
30670275000101;PEQUENA
30679219000120;PEQUENA
30849383000138;MEI
30926673000138;MEI
30969722000110;MEI
30975673000128;PEQUENA
31066783000130;MEI
31079055000162;MEI
31089008000280;MEDIA
31158384000107;MICRO
31201670000108;MEI
31266085000188;MEI
31285317000145;MEI
31300408000102;PEQUENA
31331888000179;MEI
31340328000180;MEI
31442953000133;MEI
31444685000601;PEQUENA
31519398000109;MEI
31541843000129;MEI
31569514000196;MEI
31576979000174;MEI
31626333000154;MICRO
31686357000107;MEI
31700544000190;MEI
31715514000157;MEI
31795409000175;MEI
31840173000141;MEI
31841498000149;MEI
31878800000133;MEI
31895174000193;MEI
31905901000156;PEQUENA
31971171000191;PEQUENA
32016665000180;MEI
32027403000110;MEI
32041613000163;MEI
32048770000109;MEI
32131874000174;MEI
32182528000115;MICRO
32201707000152;PEQUENA
32297750000163;MEI
32302654000166;MEI
32412725000183;MEI
32428278000150;MICRO
32536906000111;MICRO
32606534000152;MEI
32714986000158;MEI
32745102000122;MICRO
32745462000124;PEQUENA
32787102000195;MEI
32843423000160;MEI
32861065000118;MEI
32865302000119;MEI
32890328000117;MEI
32967177000158;MICRO
32969060000103;MEI
32980399000100;PEQUENA
32980482000180;MEI
33070288000120;MEI
33079499000123;MICRO
33090078000101;PEQUENA
33102476000192;GRANDE
33128164000158;MEI
33151575000164;MEI
33179980000190;MEI
33241244000115;MEI
33354158000119;MEI
33467572000134;GRANDE
33527600000161;MEI
33580508000165;MEI
33615411000140;MEI
33633200000130;MEI
33645988000103;MEI
33680458000198;MEI
33702339000199;MEI
33790284000116;MEI
33847768000154;PEQUENA
33932881000138;MEI
33952752000101;MEI
33961147000105;GRANDE
34009424000139;MEI
34128330000189;MEDIA
34136035000174;MEI
34171767000103;MEI
34178753000103;MICRO
34192221000120;MICRO
34196461000101;MEI
34227220000174;MICRO
34231666000172;MEI
34234505000132;MEI
34236172000180;MEI
34263377000155;MICRO
34307225000107;MEI
34332705000128;MEI
34434389000103;MEI
34450398000180;MEI
34481511000194;MEI
34505287000123;MEI
34538501000148;PEQUENA
34609598000132;MEI
34611480000149;MICRO
34623596000106;MEI
34668197000153;PEQUENA
34680915000107;MEI
34693984000155;MEDIA
34727647000131;MEI
34753680000217;PEQUENA
34882022000144;MICRO
34912514000135;MICRO
34918144000143;PEQUENA
34931504000147;MICRO
34932869000196;MEI
34940294000153;MEI
34975667000121;MEI
34995579000191;MEI
35072700000176;PEQUENA
35110829000121;MEI
35126402000111;MEI
35195483000101;MEI
35223570000125;MEI
35311359000164;MEI
35322052000169;MEI
35333527000112;MEI
35342607000134;MEI
35367243000147;MEI
35370488000123;MEI
35491942000102;MEI
35525721000108;MEI
35537796000109;MEI
35657196000176;MICRO
35751066000106;MEI
35757801000180;MICRO
35780658000148;MEI
35875654000143;MEI
35887485000161;MEI
35959941000131;MEI
35991456000145;MEI
36009324000138;MICRO
36030584000195;MEI
36031077000176;MEI
36048623000181;MEI
36101479000108;MEI
36135842000106;MEI
36251110000173;MEI
36265787000160;MEI
36307252000105;MEI
36309372000141;MICRO
36333244000133;MEI
36340522000180;MEI
36342448000130;MEI
36343021000157;MEI
36350894000197;MEI
36384195000168;MEI
36398068000118;MEI
36414745000144;MEI
36435982000191;MEI
36441937000140;MICRO
36498501000197;MEI
36501994000177;MEI
36502982000167;MICRO
36524069000161;MEI
36527254000100;MEI
36551208000146;PEQUENA
36552130000184;MICRO
36570139000118;MEI
36575523000103;MEI
36618258000101;MEI
36638324000105;MICRO
36640960000163;MEI
36654225000109;MEI
36666046000191;MEI
36669784000192;MEI
36767228000159;MICRO
36814935000159;MEI
36876901000199;MEI
36909827000160;MEI
36946439000159;MEI
36977854000170;MEI
37005698000148;MEI
37008095000108;MEDIA
37015112000126;MICRO
37021997000176;MEI
37023605000108;MICRO
37082549000182;MICRO
37095818000145;MEI
37203873000101;MEI
37206538000167;MEI
37315059000189;MICRO
37327252000130;MEI
37331124000160;MEI
37335310000177;MEI
37340757000134;MEI
37344912000190;MEI
37419639000116;MEI
37454190000127;MEI
37463467000188;MEI
37478248000172;MEI
37541155000145;MEI
37560120000153;MICRO
37564497000180;MEI
37624364000152;MEI
37666771000122;MICRO
37760575000112;MEI
37769301000194;MEI
37777376000117;MEI
37864396000125;MEI
37941493000174;MEI
37947245000130;MEI
37958852000104;MEI
37990989000138;MEI
38014307000114;MEI
38044033000106;MICRO
38053486000107;MEI
38074568000120;MICRO
38074963000102;MEI
38119903000169;PEQUENA
38134892000196;MEI
38187877000106;MEI
38191322000138;MEI
38206097000166;MEI
38211068000192;MEI
38219841000167;MEI
38257400000150;MEI
38345274000195;MEI
38350418000100;MEI
38368414000140;MEI
38413697000103;MEI
38429939000149;MICRO
38463298000149;MEI
38537608000122;MEI
38571135000180;MEI
38625183000103;MEI
38710548000106;MEI
38903578000120;MICRO
38904572000178;MEI
38946907000110;MEI
39295981000187;MEI
39335443000250;PEQUENA
39341077000160;MEI
39356869000109;MEI
39627972000146;MEI
39649606000198;MEI
39669508000112;PEQUENA
39698382000104;MEI
39718129000175;MEI
39725109000121;MEI
39742136000102;MEI
39767081000195;MEI
39767816000180;MEDIA
39770880000110;MEI
39799287000105;MEI
39802788000195;MEI
39870835000138;MEI
39883987000175;MICRO
39908246000100;MEI
39929758000144;MEI
39959436000148;MEI
39994193000189;MICRO
40002965000138;MEI
40034174000190;MEI
40047835000111;MEI
40058710000197;PEQUENA
40067822000104;MEI
40132616000130;MEI
40139476000122;MEI
40143085000181;MEDIA
40156467000140;MICRO
40172899000144;MICRO
40181380000122;PEQUENA
40183372000115;MICRO
40208187000138;MEI
40222997000149;MICRO
40298035000173;MEI
40318469000198;MEI
40479175000148;MEI
40483640000114;MEI
40543569000118;MEI
40550262000144;MEI
40574971000160;MEI
40612097000108;PEQUENA
40623256000170;MEI
40672477000138;MEI
40701556000120;MEI
40721772000137;MEI
40723756000183;MEI
40726926000183;MEI
40750086000194;MEI
40757283000135;MEI
40797889000102;PEQUENA
40811190000141;MEI
40875211000192;MICRO
40968853000136;MEI
40981148000179;PEQUENA
40995089000198;MEI
41048132000170;MEI
41068745000170;MEI
41069303000300;MEDIA
41070489000155;MEI
41077699000175;MICRO
41080241000175;PEQUENA
41080303000149;MEI
41095262000164;MEI
41137112000176;MEI
41138080000123;MEI
41180751000114;MEI
41184123000107;MICRO
41279669000141;MEI
41332485000106;MEI
41337275000100;MEI
41405824000129;MEI
41420503000101;MEI
41421304000100;MICRO
41446820000199;MEI
41495777000151;MEI
41511575000156;MICRO
41514769000105;MEI
41527832000148;MEI
41529532000106;MEI
41533242000128;MEI
41534262000113;MEI
41580932000138;MEI
41636815000149;MEI
41670987000139;MEI
41675442000115;MEI
41690941000181;MEI
41774928000100;MICRO
41804475000118;MEI
41821779000193;MEI
41831754000170;MEI
41845740000106;PEQUENA
41846038000167;MEI
41923001000195;MEI
41925883000128;MICRO
41968324000103;MEI
42012234000107;MEI
42017297000148;MEDIA
42056839000191;MEI
42105909000154;MICRO
42179313000107;MEI
42204554000150;MEI
42250510000167;MEI
42260816000102;MICRO
42262731000155;MEI
42299128000148;MEI
42317398000134;MEI
42318141000105;MEI
42401054000109;PEQUENA
42468939000125;MICRO
42532686000101;MEI
42536743000120;MEI
42595366000109;MEI
42632305000166;MEI
42635585000166;MICRO
42639027000179;MEI
42648904000178;MEI
42655094000187;MICRO
42682659000115;MEI
42686875000139;MEI
42701386000109;MEI
42701483000100;MEI
42720657000173;MEI
42771949000135;GRANDE
42785243000122;MICRO
42809659000133;MICRO
42905018000182;PEQUENA
42907959000155;MEI
42927956000183;MICRO
42933129000100;MEI
42978814000145;MEI
42995869000163;MEI
43019643000190;MEI
43047514000105;MEI
43092562000115;MEI
43094312000114;MEI
43097391000117;MEI
43104209000108;MEI
43134839000125;MEI
43206946000111;MEI
43208336000157;MICRO
43232823000155;MICRO
43298663000147;MEI
43329939000107;MICRO
43341822000149;MICRO
43353000000188;MICRO
43356885000179;PEQUENA
43363241001180;PEQUENA
43377925000169;MEI
43411736000165;MEI
43420807000196;MEI
43443543000196;MEI
43501506000197;MICRO
43569841000127;MEI
43595274000183;MEI
43598041000134;MICRO
43623162000199;MEI
43665988000110;MEI
43733038000186;MEI
43741151000103;MEI
43754369000100;MEI
43776517091800;GRANDE
43816565000154;MEI
43848799000183;MEI
43872801000150;MICRO
43930926000199;MEI
43946305000101;MICRO
43974684000135;MEI
43992026000176;MEI
44108616000156;MICRO
44121627000176;MICRO
44174070000131;MEI
44193122000117;MEI
44202473000147;MEI
44225908000179;MEI
44264120000171;MICRO
44270004000165;MEI
44273350000105;MEI
44387451000107;MEI
44396746000131;MEI
44398347000100;MEI
44426817000100;MICRO
44447356000143;MEI
44453891000107;MEI
44512354000190;MEI
44536542000159;MEI
44548125000126;MICRO
44555369000217;MEDIA
44588960002729;PEQUENA
44693551000153;MEI
44695352000184;MICRO
44697813000158;PEQUENA
44733910000159;MEI
44742699000130;MEI
44756944000169;MEI
44779207000181;MICRO
44794058000120;MEI
44799717000110;MEI
44830143000104;MEI
44831424000173;MICRO
44833120000145;MEI
44884498000178;MEI
44907032000140;MEI
44916486000188;MEI
44977121000163;MEI
44990381000179;MEI
44995961000159;MICRO
45021635000103;MEI
45064891000188;MEI
45072639000110;MEI
45079924000163;MEI
45136839000190;MEI
45137715000129;MEI
45148144000128;MEI
45149483000129;MEI
45150708000167;MICRO
45217070000134;MEI
45235155000145;MEI
45237561000147;MEI
45237892000187;MEI
45263064000113;MICRO
45269762000126;MEI
45296768000192;MICRO
45299986000180;MEI
45308196000114;MEI
45323319000196;MEI
45349235000121;MEI
45351924000170;MICRO
45384172000144;MEI
45444528000198;MICRO
45472829000125;MEI
45483478000158;MEI
45498579000100;MEI
45508834000140;MEI
45537320000113;MICRO
45578050000199;MEI
45628349000100;MEI
45688396000140;MEI
45698756000194;MEI
45709667000104;MEI
45714456000151;MEI
45727738000193;MICRO
45728673000109;MEI
45768478000102;MEI
45781646000191;PEQUENA
45798752000188;MEI
45818364000111;MEI
45819582000170;MICRO
45825654000192;MEI
45841381000170;MEI
45854269000173;MEI
45859495000147;MICRO
45870725000179;MICRO
45872911000147;MICRO
45874024000108;MICRO
45943931000161;MEI
45959190000107;MEI
46005471000193;MEI
46013858000191;MEI
46014088000100;MEI
46053916000100;MEI
46088620000125;MEI
46102803000158;MEI
46125794000110;MICRO
46129787000197;MICRO
