cnpj;saude_tributaria
35410467000194;CINZA
35425171000147;CINZA
35488370000102;CINZA
35488712000186;CINZA
35519380000150;CINZA
35522781000169;CINZA
35535074000107;CINZA
35563313000132;CINZA
35579385000178;CINZA
35639119000193;CINZA
35647227000108;CINZA
35661897000189;CINZA
35715170000137;CINZA
35780496000148;CINZA
35851766000164;CINZA
35874530000143;CINZA
35944823000150;CINZA
35960878000153;CINZA
35962334000120;CINZA
35971202000165;CINZA
35981015000162;CINZA
35986210000185;CINZA
36022106000133;CINZA
36058739000100;CINZA
36071907000199;CINZA
36078891000146;CINZA
36081296000160;CINZA
36086660000184;CINZA
36123225000182;CINZA
36135362000137;CINZA
36145087000132;CINZA
36151625000100;CINZA
36164601000187;CINZA
36195845000127;CINZA
36204464000167;CINZA
36205080000169;CINZA
36214275000175;CINZA
36224105000171;CINZA
36229364000195;CINZA
36291141000158;CINZA
36312513000185;CINZA
36318729000158;CINZA
36327490000182;CINZA
36356345000120;CINZA
36356428000119;CINZA
36378369000180;CINZA
36399556000140;CINZA
36413539000110;CINZA
36443306000160;CINZA
36462130000193;CINZA
36480668000120;CINZA
36562941000166;CINZA
36566481000144;CINZA
36572707000110;CINZA
36577253000170;CINZA
36592726000108;CINZA
36593528000169;CINZA
36593962000149;CINZA
36605840000125;CINZA
36627456000123;CINZA
36634274000180;CINZA
36652856000199;CINZA
36669285000103;CINZA
36678445000172;CINZA
36699078000193;CINZA
36707440000120;CINZA
36743481000172;CINZA
36748159000136;CINZA
36784511000199;CINZA
36795567000149;CINZA
36819796000156;CINZA
36837552000104;CINZA
36860362000108;CINZA
36889471000140;CINZA
36916407000100;CINZA
36936233000148;CINZA
36964081000197;""
37010921000145;""
37012298000160;""
37019123000184;""
37032998000116;""
37069505000112;""
37090857000150;""
37137018000140;""
37163039000130;""
37163769000130;""
37224460000103;""
37225639000185;""
37251301000106;""
37251776000194;""
37257993000191;""
37292640000122;""
37343453000120;""
37357187000195;""
37409443000140;""
37440888000193;""
37444248000151;""
37450513000104;""
37461732000270;""
37464797000198;""
37485213000160;""
37545061000144;""
37562809000117;""
37610712000132;""
37611701000177;""
37685701000111;""
37700183000168;""
37721155000127;""
37725669000150;""
37730125000187;""
37789813000112;""
37797588000166;""
37831193000132;""
37834146000142;""
37839379000138;""
37844136000198;""
37858253000100;""
37870043000138;""
37876486000136;""
37918460000103;""
37940796000172;""
37950509000105;""
37979179000180;""
37989999000153;""
38045959000116;""
38053293000148;""
38058599000197;""
38087350000100;""
38125495000158;""
38132376000122;""
38163427000183;""
38209741000150;""
38215379000120;""
38229244000113;""
38260007000115;""
38273984000157;""
38275413000151;""
38317370000120;""
38323381000112;""
38332160000100;""
38353960000108;""
38373616000180;""
38423865000133;""
38431006000196;""
38461303000184;""
38475094000128;""
38481803000188;""
38493564000186;""
38502343000127;""
38559348000196;""
38589192000196;""
38597505000158;""
38611272000109;""
38648391000128;""
38709454000109;""
38740668000148;CINZA
38756483000121;""
39157161000129;""
39177725000195;""
39260036000140;""
39280322000177;""
39297556000127;""
39302517000170;""
39312797000106;""
39313930000130;""
39317511000177;""
39326799000146;""
39345433000114;""
39388270000157;""
39399865000108;""
39450582000143;""
39509397000187;""
39533210000180;""
39567027000104;""
39570441000164;""
39620093000192;""
39676059000130;""
39676616000112;""
39686908000136;""
39709914000161;""
39720266000144;""
39733590000105;""
39746330000166;""
39761159000164;""
39771591000136;""
39794672000151;VERDE
39810962000141;""
39811797000142;""
39853259000110;""
39853964000118;""
39893320000153;""
39916090000109;""
39953759000124;""
39992850000159;""
39998598000195;""
40000315000153;""
40022215000128;""
40026892000114;""
40046839000185;""
40066184000107;""
40076799000114;""
40115712000170;""
40116776000196;""
40156249000105;""
40167779000159;""
40172591000107;""
40174506000131;""
40179518000159;""
40203255000176;""
40213009000103;""
40256081000100;""
40278629000112;""
40278684000102;""
40292564000160;""
40294887000192;""
40348061000169;""
40366149000103;""
40367456000109;""
40379072000106;""
40402057000131;""
40420880000170;""
40422674000107;""
40438441000194;""
40453882000165;""
40460002000188;""
40465177000188;""
40527983000133;""
40533996000115;""
40536769000143;""
40541135000189;""
40550615000106;""
40558162000164;""
40579636000154;""
40588015000137;""
40598090000189;""
40600346000145;""
40617079000119;""
40623079000121;""
40652563000189;""
40669338000155;""
40705152000104;""
40707023000155;""
40710392000105;""
40724750000120;""
40750805000177;""
40752676000156;""
40756875000132;""
40778207000106;""
40784546000103;""
40833108000180;""
40936095000174;""
40936570000102;""
40949502000188;""
40966488000120;""
40981622000162;""
41008451000152;""
41028117000160;""
41051800000119;""
41078370000129;""
41126856000195;""
41132531000115;CINZA
41139392000151;""
41169987000150;""
41198926000110;""
41201463000107;""
41236945000194;""
41251183000103;""
41275621000165;""
41294975000157;""
41312506000113;""
41400566000198;""
41416296000103;""
41449683000146;""
41454287000107;""
41457113000106;""
41457166000119;""
41494027000165;""
41494761000124;""
41499071000168;""
41518238000190;""
41525633000109;""
41551155000101;""
41556601000162;""
41579979000181;""
41581060000122;""
41621386000136;""
41702172000194;""
41725314000139;""
41753048000158;""
41756721000103;""
41781985000117;""
41810467000184;""
41827023000151;CINZA
41856524000166;""
41885848000122;""
41888681000153;""
41935515000160;""
41965127000122;""
41979818000185;""
41994019000188;""
42000149000110;""
42023729000123;""
42054617000130;""
42055257000190;""
42070228000106;""
42073087000177;""
42081566000135;""
42105689000169;""
42110542000167;""
42163013000121;""
42170830000107;""
42171477000180;""
42172426000172;""
42182191000108;""
42191334000130;""
42208873000134;""
42223041000197;""
42224372000141;""
42233120000189;""
42235376000125;""
42268729000193;""
42312407000102;""
42339588000152;""
42359888000101;""
42402804000167;""
42418390000164;""
42424089000163;""
42424215000180;""
42452407000108;""
42458434000180;""
42460562000168;""
42483223000105;""
42489387000131;""
42517118000131;""
42536270000161;""
42539077000184;""
42555027000190;""
42560964000134;""
42566313000151;""
42591651249320;""
42597093000123;""
42598985000149;""
42604634000101;""
42630973000154;""
42634587000130;""
42647686000157;""
42655133000146;""
42669205000104;""
42673447000171;""
42685051000144;""
42698662000127;CINZA
42698798000137;""
42729902000103;""
42732428000179;""
42738186000120;""
42746154000177;""
42763519000171;""
42799542000116;""
42806197000109;""
42812442000182;""
42819131000145;""
42829624000166;""
42873123000187;""
42905585000139;""
42948597000140;""
42998686000100;""
43033503000176;""
43044251000180;""
43050147000107;""
43061523000150;""
43070377000120;""
43071962000144;""
43072233000102;""
43079841000149;""
43101683000186;""
43105190000114;""
43110657000114;""
43117333000108;""
43118859000102;""
43165837000101;""
43175861000113;""
43179929000132;""
43198567000127;""
43216854000112;""
43219957000136;""
43229787000170;""
43236064000107;""
43264341000187;""
43307279000163;""
43357727000133;""
43373854000126;""
43377194000151;""
43381366000160;""
43418993000129;""
43419232000191;""
43422891000187;""
43424293000147;""
43428510000177;""
43470044000198;""
43478211000147;""
43485409000158;""
43540738000154;""
43586002000117;""
43604044000133;""
43642699000104;""
43673058000109;""
43696601000193;""
43701864000143;""
43754703000118;""
43767869000179;""
43769697000172;""
43776517000180;AMARELA
43782362000194;""
43794803000178;""
43809064000140;""
43826182000167;""
43848460000187;""
43883327000161;""
43887051000190;""
43906823000193;""
43919944000170;""
43932245000160;""
44005138000159;""
44081741000110;""
44126809000130;""
44130492000105;""
44154865000188;""
44172471000152;""
44173063000115;""
44185265000187;""
44185677000117;""
44217304000180;""
44225735000199;""
44242134000194;""
44281924000189;""
44303174000107;""
44307640000114;""
44329064000106;""
44339275000120;""
44360565000155;""
44364861000124;""
44389924000105;""
44390523000167;""
44406745000120;""
44421531000123;""
44439077000138;""
44452070000156;""
44456167000137;""
44460263000159;""
44462378000182;""
44509804000196;""
44520907000157;""
44525059000179;""
44529079000118;""
44576979000116;""
44589726000187;""
44601419000174;""
44604091000140;""
44614999000134;""
44625379000109;""
44635359000100;""
44646805000182;""
44652631000160;""
44659939000138;""
44692286000199;""
44693413000174;""
44696177000140;VERDE
44702794000100;""
44742544000102;""
44753260000103;""
44835472000130;""
44903543000194;""
44932714000103;""
44940302000115;CINZA
44942818000107;""
44951755000147;""
44987116000131;""
44994427000128;""
45017619000147;""
45052849000147;""
45072033000185;""
45079174000120;""
45142518000106;""
45202644000109;""
45236061000190;""
45237372000174;""
45242279000158;""
45244385000170;""
45303513000100;""
45360951000100;""
45394606000197;""
45414243000104;""
45420384000130;""
45442907000149;""
45449769000120;""
45478951000109;""
45499552000124;""
45500293000104;""
45537118000191;""
45552375000100;""
45565310000191;""
45585013000108;""
45603036000106;""
45618229000122;""
45633665000170;""
45651201000197;""
45664421000155;""
45685276000199;""
45718330000155;""
45762991000188;""
45772207000112;""
45797850000109;""
45805960000167;""
45817912000199;""
45818954000144;""
45819881000105;""
45839642000117;""
45839816000141;""
45872077000190;""
45881675000125;""
45890066000132;""
45893332000180;""
45908248000193;""
45918566000135;""
45919128000191;""
45962914000171;""
45966722000133;""
45969820000124;""
45987245000192;AMARELA
45999300000164;""
46040845000101;""
46067887000136;""
46068684000164;""
46079512000196;""
46097642000151;""
46121959000186;""
46125923000170;""
46150099000109;""
46165185000195;""
46170196000163;""
46172358000100;""
46184182000107;""
46203084000161;""
46205844000170;""
46220657000165;""
46227693000150;""
46277346000132;""
46278888000120;""
46281766000192;""
46297385000100;""
46331647000105;""
46347194000105;""
46358554000166;""
46362387000127;""
46365881000145;""
46391941000102;""
46392024000134;""
46403321000138;""
46420244000124;""
46448625000111;""
46485833000190;""
46500000000151;""
46515074000161;""
46535521000144;""
46552142000162;""
46561033000101;""
46588410000104;""
46653922000107;""
46683180000154;""
46696433000124;""
46724891000120;""
46741217000153;""
46746910000119;""
46753551000127;""
46755866000103;""
46773179000110;""
46799766000189;""
46831273000189;""
46832626000165;""
46845580000119;""
46857568000124;""
46864242000124;""
46868364000199;""
46914322000147;""
46929883000110;""
46952250000122;""
47012369000188;""
47087559000164;""
47088685000133;""
47147819000140;""
47152983000145;""
47158055000198;""
47212273000163;""
47267397000146;""
47277043000182;""
47306903000169;""
47315921000107;""
47338449000128;""
47339995000183;""
47360850000164;""
47369959000162;""
47370897000109;""
47386399000154;""
47394807000110;""
47401998000108;""
47445930000112;""
47459381000135;""
47468676000178;""
47488147000136;""
47493262000107;""
47506091000103;""
47508411000156;AMARELA
47512096000130;""
47517261000147;""
47522061000182;""
47547341000145;""
47550718000115;""
47577486000199;""
47585607000144;""
47603571000184;""
47608812000188;""
47612695000126;""
47618746000127;""
47631828000101;""
47638533000167;""
47643890000113;""
47659427000160;""
47682899000133;""
47695324000155;""
47711206000193;""
47716228000146;""
47716625000118;""
47780475000101;""
47847509000138;""
47860996000179;""
47863034000173;""
47879577000189;""
47922535000183;""
47926757000174;""
47933956000100;""
47943225000145;""
47966323000106;""
47968504000163;""
47985086000112;""
48003408000143;""
48052553000114;""
48063743000137;""
48072858000198;""
48077239000196;""
48093541000138;""
48102899000180;""
48116448000100;""
48138508000187;""
48159569000120;""
48163221000107;""
48165011000158;""
48192653000146;""
48203718000101;""
48211087000172;""
48219377000162;""
48253291000156;""
48258325000103;""
48289990000156;""
48292456000107;""
52160173000170;CINZA
53190641000112;AMARELA
54179759000102;VERDE
54924642000106;CINZA
55133664000110;CINZA
57859878000102;CINZA
58594011000127;VERMELHO
59020057000103;CINZA
59101360000122;CINZA
59285411000113;VERMELHO
59418806000147;VERDE
59531715000113;VERDE
60048717000640;CINZA
60239001000115;VERDE
60500139000126;VERMELHO
60543816000193;VERDE
60559614000130;CINZA
60561800003471;CINZA
60632213000168;VERDE
60840055000131;AMARELA
61322970006562;CINZA
61585865000151;VERDE
62002886000160;CINZA
62477880000149;VERMELHO
64453202000171;VERDE
64904295000103;VERMELHO
65725111000100;CINZA
66694167000108;CINZA
67010660000124;VERDE
67312876000144;VERDE
68025865000146;CINZA
68093913000133;CINZA
68942697000234;VERDE
72418601000120;CINZA
73060071000153;VERDE
73412926000320;VERMELHO
74540287000189;VERMELHO
75503821003912;CINZA
77683779000111;CINZA
79021994000182;CINZA
80166333000124;VERDE
80444102000135;VERDE
81243735000148;AMARELA
82643909001366;CINZA
83475913000191;CINZA
83573212010905;CINZA
84558808000189;CINZA
84683374000149;AMARELA
84683408000103;VERDE
85241503000101;VERMELHO
86907235001906;CINZA
89096457000155;VERDE
90802380000170;CINZA
91983056000169;VERDE
92693019000189;VERDE
92791243000103;VERMELHO
93506566000170;VERDE
93666246000188;CINZA
93828986000173;CINZA
95802955000179;CINZA
96431895000198;CINZA
00232316000109;CINZA
00467444000212;CINZA
00679308000539;""
01302349000140;VERDE
01631689000115;CINZA
01732653000128;CINZA
02149205000169;CINZA
02384203000154;CINZA
02409363000100;CINZA
02664042000152;VERDE
02811486000173;CINZA
02849595000180;CINZA
02911128000132;CINZA
03393533000179;CINZA
03530228000181;CINZA
03552051000114;VERMELHO
03560328000231;CINZA
03627244000197;VERDE
03944422000103;CINZA
03977561000133;VERDE
04117954000130;CINZA
04124799000189;CINZA
04294897006103;""
04423567000121;VERDE
04632549000150;VERDE
04902979000144;VERDE
04957993000650;CINZA
04986320000113;CINZA
05023530000179;VERMELHO
05088425000118;VERDE
05239758000109;VERMELHO
05458931000151;CINZA
05582380000133;CINZA
05619806000186;VERMELHO
05830656000155;CINZA
05947081000155;VERDE
06088000000171;VERDE
06220418000190;VERMELHO
06281054000159;VERDE
06922004000103;VERDE
07183222000136;VERMELHO
07213222000131;VERDE
07560969000166;AMARELA
07716548000181;VERDE
07991042006200;CINZA
08045546000170;CINZA
08189400000107;CINZA
08323040000348;VERDE
08396580000190;CINZA
08420563000736;CINZA
08537328000153;CINZA
08941729000174;CINZA
08998552000142;CINZA
09049977000178;CINZA
09146451000106;VERDE
09182318000105;CINZA
09188937000107;CINZA
09220931000250;CINZA
09283087000126;CINZA
09446723000193;CINZA
09620753000174;VERMELHO
09631851000107;CINZA
10300117000144;VERDE
10400985000104;CINZA
10417967000127;CINZA
10629105000168;CINZA
10745186000161;CINZA
10837158000174;VERDE
10982557000129;CINZA
11139239000163;CINZA
11165077000138;CINZA
11180431000101;CINZA
11194384000147;CINZA
11355867000186;CINZA
11380975000109;CINZA
11547433000188;CINZA
11565749000100;CINZA
11688340000173;CINZA
11945492000104;CINZA
11975486000108;CINZA
12091809000155;VERDE
12105605000126;CINZA
12254077000177;CINZA
12393556000174;CINZA
12409837000178;CINZA
12461124000153;CINZA
12608523000102;CINZA
12681529000105;CINZA
12802238000110;CINZA
12834378000170;CINZA
12840281000170;CINZA
12853113000119;CINZA
12947523000129;CINZA
12985350000133;CINZA
13002417000135;CINZA
13042062000108;VERDE
13154853000120;VERDE
13254502004420;""
13258482000207;VERDE
13542357000143;CINZA
13703795000227;""
14146501000195;CINZA
14546151000154;CINZA
14784497000190;CINZA
14814427000219;CINZA
14856478000122;CINZA
14999765000191;CINZA
15112571000195;CINZA
15115504000124;VERDE
15166823000169;VERMELHO
15228878000156;CINZA
15320264000108;VERDE
15392901000143;CINZA
15402715000229;CINZA
15511490000168;CINZA
15674564000187;VERDE
15773363000137;CINZA
15806505000115;CINZA
16292401000100;CINZA
16652705000123;CINZA
16865084000166;CINZA
16984870000182;VERDE
16987035000104;CINZA
16992806000143;CINZA
17143719000184;CINZA
17157497000159;VERDE
17167412000113;VERMELHO
17249505000197;CINZA
17252468000176;CINZA
17253955000153;CINZA
17378743000100;CINZA
17400223000149;CINZA
17415620000194;CINZA
17416404000163;VERDE
17492610000152;CINZA
17529234000123;CINZA
17560933000136;CINZA
17616020000194;VERDE
17738620000125;CINZA
17740954000133;CINZA
17785680000107;VERDE
18063713000160;CINZA
18192964004050;CINZA
18401629000109;CINZA
18495646000152;CINZA
18513011000130;CINZA
18783870000140;CINZA
19063751000185;AMARELA
19182135000143;CINZA
19239147000167;CINZA
19497616000148;CINZA
19555506000195;VERDE
19937407000178;CINZA
20074637000130;CINZA
20158081000160;CINZA
20230788000130;CINZA
20295649000194;CINZA
20497694000121;CINZA
20516131000133;CINZA
20545054000140;CINZA
20546384000150;CINZA
20679065000112;CINZA
